date,crvusd_collateral,crvusd_debt,crvusd_loans,crvusd_rate,pegkeeper_debt,pegkeeper_pool_liquidity,crvusd_total_supply,aave_usdc_rate,aave_usdt_rate,aave_avg_rate,binance_eth_rate,binance_btc_rate,binance_avg_rate,scrvusd_apy,scrvusd_crvusd_supply,scrvusd_supply,scrvusd_virtual_price,resupply_crvusd
2024-11-21,136126201.132544,66065166.6636473,636,0.23427999793199,0,15610720.8998785,66065166.6636473,0.0854507413764993,0.0585804128177187,0.072015577097109,0.1465329,0.1095,0.12801645,14.7159515162498,8423882.43703022,8323239.17878514,1.01209183781497,
2024-11-22,140543489.378362,66226777.3278251,636,0.287140686599415,0,15599321.5638148,66226777.3278251,0.100601009536199,0.0944275838752419,0.0975142967057204,0.31208595,0.1095,0.210792975,14.7252818953992,9048438.70130662,8936465.4973587,1.01252992069191,
2024-11-23,141139730.117057,66085673.0829154,634,0.250588467816647,0,16118604.8493825,66085673.0829154,0.0715542613796206,0.087227352341315,0.0793908068604678,0.30903455,0.1095,0.209267275,15.5233963223659,9665594.10256413,9541920.01832288,1.01296113193191,
2024-11-24,140452954.253432,66454247.0061608,634,0.210742220261005,0,16207826.4076288,66454247.0061608,0.085550871040013,0.0692834325220802,0.0774171517810466,0.2846854,0.1802224,0.2324539,15.4254026520609,10745158.5462788,10603643.410234,1.01334589730811,
2024-11-25,141289198.791819,66639773.8491682,633,0.191862729060297,0,16211809.6678324,66639773.8491682,0.0968887269779976,0.0667677792353786,0.0818282531066881,0.2664135,0.20537455,0.235894025,15.6639628428779,11580408.9914094,11422985.4802021,1.01378129311992,
2024-11-26,136065629.031084,66416597.1133821,631,0.171217313034685,0,16231353.2220871,66416597.1133821,0.109433406467987,0.0756521712376978,0.0925427888528423,0.200531,0.25344505,0.226988025,15.8767071555793,12261034.8142627,12088238.3349683,1.0142945956645,
2024-11-27,138302693.327958,66173939.4595818,627,0.17299267856763,0,16295054.6918061,66173939.4595818,0.0846754656684483,0.0724350999951801,0.0785552828318142,0.2104882,0.21169635,0.211092275,15.2430851543827,13295792.518923,13103868.8654598,1.01464633502012,
2024-11-28,140907966.204014,65922814.3435263,628,0.169794651410489,0,16331563.9164785,65922814.3435263,0.0920960758488286,0.0753581677473556,0.0837271217980921,0.1548257,0.13207525,0.143450475,14.964707109668,14035314.5564548,13825723.7211349,1.0151594838395,
2024-11-29,141712439.282564,65965065.3264099,629,0.169561453189025,0,16122817.6579335,65965065.3264099,0.146386108498127,0.0757215216052517,0.111053815051689,0.1290421,0.19814755,0.163594825,14.6116385972732,14705124.0723738,14480620.4151225,1.01550373194072,
2024-11-30,147308133.201367,68151221.6948265,631,0.200330705494501,0,16077740.7127911,68151221.6948265,0.0875404650516147,0.0585104172558821,0.0730254411537484,0.19805265,0.1385978,0.168325225,14.4636639630531,15114542.9318837,14877716.7981097,1.01591817729748,
2024-12-01,148511159.031167,68438498.6549063,631,0.182451456291226,0,16447976.4750815,68438498.6549063,0.0909465463847512,0.0836196024532815,0.0872830744190163,0.14841995,0.1660093,0.157214625,14.1336233273832,15772824.4838166,15519286.5287974,1.01633695946967,
2024-12-02,147795327.003526,69385483.9549577,631,0.21190048187429,0,17061671.4601493,69385483.9549577,0.175265589044756,0.140524916034944,0.15789525253985,0.3424576,0.2323882,0.2874229,14.2550413066817,16104998.830142,15839909.4719972,1.01673553492294,
2024-12-03,145787236.537016,69211712.593741,632,0.213655591906861,0,16600182.6889521,69211712.593741,0.16987598691384,0.152185861671368,0.161030924292604,0.27538885,0.18124075,0.2283148,14.5856146418812,16175785.0725833,15904026.9359217,1.01708737904912,
2024-12-04,152584576.717493,72805389.4315855,631,0.225827375402427,0,16857078.4420737,72805389.4315855,0.118738182921478,0.12274474899127,0.120741465956374,0.19882645,0.27784165,0.23833405,14.8914168862946,16312133.7461018,16031007.3304363,1.01753641613847,
2024-12-05,160843117.606228,76288531.9062439,634,0.2366365115618,0,19044852.7268824,76288531.9062439,0.165905419221171,0.179109339870226,0.172507379545699,0.38073515,0.5370245,0.458879825,13.7290694345497,18914071.3729804,18580683.4253006,1.01794271717831,
2024-12-06,160704801.401556,76770217.6605737,637,0.202705487457491,0,21215688.4382183,76770217.6605737,0.16990338652935,0.189060065829679,0.179481726179515,0.24156795,0.1264141,0.183991025,13.3217331432814,20279421.9347894,19914153.0728356,1.01834217406173,
2024-12-07,162050261.240496,76805143.4722437,639,0.1891233249798,0,22681103.141191,76805143.4722437,0.0657472018752225,0.0925753622313033,0.0791612820532629,0.2846562,0.2132914,0.2489738,13.5084396837616,19895518.3835352,19530515.6475944,1.01868884275904,
2024-12-08,162219511.954391,77277159.4789216,641,0.176593479593848,0,24167398.236405,77277159.4789216,0.0984208272711337,0.101744985181087,0.10008290622611,0.23133335,0.18665005,0.2089917,13.9547715094333,19153170.0827761,18794757.8655413,1.01906979700398,
2024-12-09,158802555.153012,77660795.6727629,641,0.173786609413105,0,25141332.0668175,77660795.6727629,0.208503481210216,0.18080852500368,0.194656003106948,0.15947945,0.228344,0.193911725,13.5452033454223,19703903.8197779,19328865.7794347,1.01940300298128,
2024-12-10,152478788.232125,78173429.3024025,639,0.189382186893837,0,26401000.3148448,78173429.3024025,0.119896715941243,0.113189532135148,0.116543124038196,0.1095,0.1095,0.1095,14.0531550197052,18946220.2219778,18577639.4006997,1.01984002452239,
2024-12-11,152091929.002552,77561595.7780695,636,0.177147057244783,0,26895547.6951507,77561595.7780695,0.123141770891959,0.14148419466454,0.13231298277825,0.1095,0.1095,0.1095,14.2189944277956,18720639.1402989,18349250.3875943,1.020239995905,
2024-12-12,158675980.388819,78093396.6919364,636,0.168718758568814,0,28478894.6985315,78093396.6919364,0.151712738857132,0.0813753497342907,0.116544044295711,0.1095,0.1095,0.1095,13.7311110138216,18574697.7587941,18199582.0990219,1.02061122380345,
2024-12-13,159043441.351477,78467841.7393777,635,0.152832523000597,0,29532032.6421835,78467841.7393777,0.104052389607574,0.0659933906491189,0.0850228901283463,0.1095,0.1095,0.1095,11.5530400651076,19540390.6388297,19139588.8194374,1.02094098379926,
2024-12-14,160499510.27634,78962454.560737,636,0.139733109096338,0,30294036.7981883,78962454.560737,0.130663320678629,0.0800886391606682,0.105375979919649,0.1095,0.0976375,0.10356875,11.2498693692765,20350168.7043125,19926494.8664904,1.02126183459062,
2024-12-15,160523952.959315,78944906.3801928,637,0.132278831870931,0,31966530.3216622,78944906.3801928,0.11481696353367,0.044967475764896,0.0798922196492832,0.1073246,0.1029081,0.10511635,11.9602639459423,20550611.9944797,20116333.0774196,1.02158837375523,
2024-12-16,163448796.318416,78659601.1314995,638,0.131397221262473,0,31895348.6468028,78659601.1314995,0.144955446586111,0.105591002586166,0.125273224586139,0.1046163,0.10651065,0.105563475,12.8975437937073,20612859.1915678,20169822.4684629,1.02196532586232,
2024-12-17,164445695.93373,78817366.0753196,638,0.128408338296866,0,30368005.1988419,78817366.0753196,0.1221648942843,0.108571532256825,0.115368213270562,0.1095,0.1017109,0.10560545,12.6876490850071,20937951.9136316,20481342.8149909,1.02229390439706,
2024-12-18,159461062.125446,78880427.6019752,638,0.133913343218998,0,30180165.373652,78880427.6019752,0.113495793011909,0.104647652508838,0.109071722760374,0.1023679,0.1064267,0.1043973,13.7130315888217,19900138.9746425,19458740.9217601,1.02268379309109,
2024-12-19,149792050.421786,78443570.7238274,640,0.150308061964596,0,32180838.6937484,78443570.7238274,0.120774756256563,0.10859755494881,0.114686155602687,0.07633975,0.1095,0.092919875,15.1028860955867,19366168.7610991,18928849.3499982,1.02310332778368,
2024-12-20,140923414.139156,77658693.7564129,644,0.153992649131322,0,32129119.2157258,77658693.7564129,0.129304896968015,0.103912080337246,0.116608488652631,0.1095,0.1095,0.1095,15.8844402646103,19057346.7722335,18619565.9204974,1.02351187206004,
2024-12-21,143572193.3261,78265769.7702843,642,0.155793430225267,0,32144422.3913359,78265769.7702843,0.115884001058223,0.100557544586228,0.108220772822226,0.0961848,0.0774019,0.08679335,15.3646339902036,19709663.2709086,19249237.3651473,1.02391917648618,
2024-12-22,139374706.25266,78117603.6159489,642,0.148117280163693,0,32151486.2601653,78117603.6159489,0.10417390657644,0.0981295542300416,0.101151730403241,0.0926005,0.10814585,0.100373175,15.2525968038104,19863097.1721156,19390455.074122,1.02437498739389,
2024-12-23,138648490.24389,78319301.9139374,643,0.15617090937697,0,31895650.9294375,78319301.9139374,0.113466240606048,0.101952335431718,0.107709288018883,0.0721167,0.10578065,0.088948675,13.8205825245312,20369083.2230577,19877863.2439641,1.0247119105844,
2024-12-24,142456392.644094,78335925.8770717,644,0.160305320471888,0,31980739.97907,78335925.8770717,0.108079620792443,0.0946261447483266,0.101352882770385,0.0762047,0.1095,0.09285235,10.9528145476773,20250375.8668845,19754970.449583,1.02507750738306,
2024-12-25,145526419.324895,78507066.219397,646,0.163881913503105,0,31805053.8542577,78507066.219397,0.108718447710924,0.0959866175925285,0.102352532651726,0.0447417,0.1095,0.07712085,11.2473844882944,19726580.5305636,19238506.7690092,1.02536962808052,
2024-12-26,142121273.997294,78444189.2009725,644,0.161348850915866,0,31615337.7387932,78444189.2009725,0.118183769438939,0.0991133660420197,0.108648567740479,0.09601325,0.09440725,0.09521025,12.9224136024485,19907581.090421,19407947.8965786,1.0257437415076,
2024-12-27,139648638.884142,77898460.6566726,640,0.151909126994311,0,33014190.3761627,77898460.6566726,0.115773763830758,0.099994449645178,0.107884106737968,0.08678605,0.1095,0.098143025,15.3888861261092,20564656.9051974,20040859.5487994,1.02613647159807,
2024-12-28,139108549.973218,77785670.6325342,637,0.149665452912465,0,32908093.1769691,77785670.6325342,0.114606491508051,0.099017741974695,0.106812116741373,0.1070764,0.0832638,0.0951701,14.7879749567256,21407646.2763041,20853829.3909927,1.02655708335039,
2024-12-29,139672054.420177,77902622.7601048,635,0.149236596336141,0,33198765.6117586,77902622.7601048,0.104413737213351,0.0842947739449201,0.0943542555791354,0.07508415,0.10224745,0.0886658,14.6513206947078,21614683.2263315,21047111.7774455,1.0269667142403,
2024-12-30,138898323.016374,77654220.819698,630,0.143964536635699,0,32661924.64204,77654220.819698,0.130384980851745,0.093475067824887,0.111930024338316,0.1095,0.06843385,0.088966925,13.9865934626441,22523026.3666931,21923376.8367579,1.02735206051514,
2024-12-31,138117685.901327,77232441.9075388,627,0.139092379825556,0,31348207.1271904,77232441.9075388,0.110637315986073,0.105346824861254,0.107992070423664,0.1040761,0.1095,0.10678805,13.3277201627043,23333585.6270602,22704377.4818724,1.02771307628629,
2025-01-01,137379169.770756,77081628.6611399,627,0.134396049808014,0,31348272.9421762,77081628.6611399,0.108631567082726,0.087859727224624,0.098245647153675,0.1095,0.1095,0.1095,13.3303313825456,23329043.7397403,22691260.526232,1.02810699796827,
2025-01-02,141273152.925372,77287736.2394855,628,0.131228484185042,0,31348272.9421762,77287736.2394855,0.118067450469506,0.085962215407537,0.102014832938521,0.1095,0.1095,0.1095,14.5275983276345,23379235.9712572,22729762.1150821,1.02857371990463,
2025-01-03,144224301.696469,77584068.927056,629,0.130142256019072,0,31188676.5180189,77584068.927056,0.112810848941414,0.0904685783567696,0.101639713649092,0.1095,0.0921333,0.10081665,15.2082125662961,22912067.3512818,22268211.5444434,1.02891367389579,
2025-01-04,147462233.397669,77831243.4606189,630,0.126116110561425,0,31485827.7941935,77831243.4606189,0.103806435496739,0.0921176290800709,0.097962032288405,0.1095,0.06751405,0.088507025,14.7744349330609,23596371.5807693,22922689.8279671,1.02938929758498,
2025-01-05,147680200.465568,78162591.247681,630,0.122239222129637,0,32525452.8325177,78162591.247681,0.0989191438652929,0.0848751565885268,0.0918971502269099,0.1095,0.103368,0.106434,14.7182890720576,23696879.4446502,23011711.0825318,1.02977476814571,
2025-01-06,152931609.775961,80039478.386409,634,0.122459525858843,0,32592755.8035096,80039478.386409,0.106486732631283,0.0955959952857821,0.101041363958533,0.1095,0.1095,0.1095,13.3617833094241,24609517.2675487,23889444.844821,1.030141865054,
2025-01-07,152870391.38265,81525211.0184585,639,0.123975022618532,0,32949017.8312616,81525211.0184585,0.108640606563432,0.11560998432719,0.112125295445311,0.1095,0.0992143,0.10435715,10.4972369355543,26095728.3426826,25323715.2690531,1.03048577451717,
2025-01-08,144067894.620387,81320853.9741861,640,0.122366724462624,0,33268661.8939353,81320853.9741861,0.107845876591837,0.113086643883904,0.11046626023787,0.1082517,0.1095,0.10887585,10.5350837942066,26010539.6299241,25234093.598018,1.03076972148376,
2025-01-09,138491784.580558,77846063.0938033,639,0.103801888821579,108317.252502959,32841022.9912588,77954380.3463063,0.101447732304875,0.100801777811754,0.101124755058315,0.09712285,0.07040485,0.08376385,11.4664413883365,25701757.6539822,24926996.1338346,1.03108122278304,
2025-01-10,138847128.758891,76759914.3079828,641,0.0906743932056983,2221144.75149911,34788414.6235627,78981059.0594819,0.102439198123392,0.0871477446463492,0.0947934713848708,0.08663275,0.0400916,0.063362175,12.9185410336318,25509534.242672,24731552.5448694,1.03145705051841,
2025-01-11,139028501.354191,76852048.3046384,641,0.0752466049969975,2221144.75149911,35629535.9960928,79073193.0561375,0.105870221714739,0.0924918990349854,0.0991810603748622,0.0811176,0.04505195,0.063084775,12.7102235317394,25938618.2535179,25138453.5540723,1.0318303072114,
2025-01-12,140538253.852399,78157269.9947699,641,0.0551707586394375,6217089.04287811,40806216.0218688,84374359.037648,0.0986036873335137,0.0898366429789465,0.0942201651562301,0.1026891,0.0542609,0.078475,12.4625045901791,26460914.9780681,25635027.4786962,1.03221714897939,
2025-01-13,136072371.063693,78981155.808999,646,0.0506561874198426,6217089.04287811,40889909.6712385,85198244.8518771,0.101746734082399,0.0937492897214398,0.0977480119019193,0.08301925,0.0479464,0.065482825,9.60155629578111,28065922.4848092,27181946.9701831,1.03252068424664,
2025-01-14,127888068.207075,68546073.0166776,652,0.0140890377316449,8942591.74129723,41793991.763538,77488664.7579748,0.0967880402305424,0.0910591776890926,0.0939236089598175,0.0749199,0.1076604,0.09129015,8.23570856101053,27972082.6880778,27085969.6645526,1.03271483482036,
2025-01-15,136923418.877934,71083911.4336196,664,0.00698215604687286,24421975.7681602,57296580.4360677,95505887.2017798,0.106329824646124,0.0858526059199784,0.0960912152830511,0.0579255,0.0716349,0.0647802,8.07014886787589,28556579.1136617,27644950.0087315,1.03297633400105,
2025-01-16,148412141.77818,76562350.259938,674,0.00486832936576237,24421975.7681602,57428152.4611222,100984326.028098,0.0982328768228696,0.0855466699533255,0.0918897733880976,0.08608525,0.04705945,0.06657235,7.15445711278022,30590387.1912588,29607561.8918536,1.03319507708859,
2025-01-17,161588774.189142,82257312.6092389,684,0.0307131719131338,22590165.0914643,55542686.8363777,104847477.700703,0.0958115586481958,0.0909973457222204,0.0934044521852081,0.1095,0.0635611,0.08653055,6.61142325129963,29862139.8401973,28897592.1490264,1.0333781335897,
2025-01-18,162717256.654889,83564068.9759748,689,0.0460473791689153,8159616.15777025,41984595.9794027,91723685.1337451,0.100767533489115,0.0853662153162085,0.0930668744026618,0.1095,0.09748055,0.103490275,6.95582132646428,28368313.0733631,27446971.8726062,1.03356804550365,
2025-01-19,165018000.663638,84570320.2431269,688,0.0538661073097573,7546094.5688155,41578501.1341624,92116414.8119424,0.10708887763904,0.0845945632762421,0.0958417204576412,0.1095,0.1095,0.1095,7.13457923325372,27660676.1774527,26756945.084327,1.03377557080143,
2025-01-20,166181393.680166,84429084.4172923,690,0.0718979065075165,6106809.46908478,39739884.696383,90535893.8863771,0.104130071200361,0.0886692202593304,0.0963996457298459,0.1095,0.1095,0.1095,4.86569185494575,25659556.8812781,24818866.8737318,1.033873021352,
2025-01-21,165688606.914626,84187801.4106112,692,0.0891969002795832,4235768.11708627,37856108.4869847,88423569.5276975,0.102589940210265,0.0906171283495462,0.0966035342799055,0.1095,0.1095,0.1095,2.07296624094191,25461681.788544,24626361.7235087,1.03391975129797,
2025-01-22,161593256.231102,80823698.7172186,689,0.123364958168156,0,33318676.0676383,80823698.7172186,0.0996975061960679,0.0914173110717726,0.0955574086339203,0.1095,0.1095,0.1095,2.24199211860779,23569006.5939921,22794538.5371679,1.03397603577547,
2025-01-23,158351798.798552,80550684.1718062,690,0.12540834030841,0,33619866.7897462,80550684.1718062,0.0958543509007862,0.0894381714031134,0.0926462611519498,0.1095,0.0995355,0.10451775,3.91458673107051,22292772.0663957,21558665.4807056,1.03405157830141,
2025-01-24,161449759.448363,79435496.7656382,690,0.127524364620482,0,33340861.8813239,79435496.7656382,0.0976164813372636,0.0878023218868573,0.0927094016120604,0.1095,0.06355015,0.086525075,6.48774360056385,22040372.8662704,21311464.9924953,1.03420261694969,
2025-01-25,158804283.367563,78976804.5591809,689,0.123675366800269,0,33673465.0307964,78976804.5591809,0.0938775575085232,0.0870179201242429,0.090447738816383,0.08167605,0.08022335,0.0809497,6.34745170533293,22523733.7462942,21774847.8653539,1.03439224400423,
2025-01-26,158394118.461359,78519185.8628463,689,0.119869337173412,0,33433152.2930868,78519185.8628463,0.0908594733735484,0.0800178298640334,0.0854386516187909,0.08481505,0.09783825,0.09132665,6.32104898833604,22620650.7428345,21864854.5740047,1.03456671373101,
2025-01-27,146868970.499022,76039835.6110458,687,0.107072463283737,0,33116714.5020271,76039835.6110458,0.0808517029967942,0.0987899120899521,0.0898208075433731,0.02450975,0.04705945,0.0357846,8.26311923246558,22498608.3248519,21742707.1200167,1.03476573550215,
2025-01-28,148456222.034332,75328849.4540758,690,0.0419619774578125,6405456.2733843,39742608.8736829,81734305.7274602,0.0885516855948334,0.0980633350866621,0.0933075103407477,0.07281385,0.0860013,0.079407575,10.2166389700857,23557324.443143,22759728.7923515,1.03504416322657,
2025-01-29,145871228.024967,75026426.1532033,693,0.0356568544339936,8819292.03483008,41941937.1515356,83845718.1880334,0.0945378141443626,0.0857514006740384,0.0901446074092005,0.09217345,0.10931385,0.10074365,9.60144406961453,25046284.1213617,24192133.094592,1.0353069745206,
2025-01-30,151590645.125259,76659146.4585834,696,0.037250015503871,8428240.56669361,40916959.0300589,85087387.025277,0.0826614706280512,0.0836333028342833,0.0831473867311673,0.0705983,0.09887485,0.084736575,9.2982886673898,26138985.1496101,25241243.699657,1.03556645071199,
2025-01-31,153892982.2616,77371155.3934366,698,0.0381655295140857,8428240.56669361,40151989.7992425,85799395.9601302,0.085586564872052,0.0804291351428212,0.0830078500074366,0.0999516,0.07747125,0.088711425,9.22219117027687,27117772.4079721,26179090.5209781,1.0358561687329,
2025-02-01,152080858.016374,78388564.4787232,699,0.0387887733874475,8428240.56669361,41221134.0190137,86816805.0454168,0.0852443217257956,0.0808962850846185,0.0830703034052071,0.07937655,0.0709341,0.075155325,8.94436522380277,27988907.8266125,27013207.9571475,1.03611936320235,
2025-02-02,144842113.296103,78266090.6006641,700,0.0425370804151135,7796573.83597951,40642321.22563,86062664.4366436,0.0858793390694589,0.0784960800326012,0.0821877095510301,0.0737592,0.03045195,0.052105575,8.95468122261792,27942549.3477157,26962527.1018501,1.03634756646377,
2025-02-03,125322682.297379,68973397.3434046,659,0.00972579803313526,7634819.40626913,40522906.3724881,76608216.7496737,0.0847275617514857,0.0881586330208962,0.086443097386191,-0.14067465,0.0906806,-0.024997025,7.24368949725042,25696779.2796088,24789027.033607,1.03661911557768,
2025-02-04,129510181.048178,67830933.9800383,653,0.0103505201990618,18065246.8129332,50117281.7518716,85896180.7929715,0.0759756034879045,0.0837106228619998,0.0798431131749522,-0.064824,0.0494575,-0.00768325,3.4893735900253,24960147.9669417,24075511.368435,1.03674424958078,
2025-02-05,130659007.643118,69689438.1350422,658,0.014176176488989,14912133.1705519,47192945.7082405,84601571.3055941,0.0739825613506214,0.0788248287396052,0.0764036950451133,-0.01817335,0.0216153,0.00172097499999999,3.54168386381053,24590480.7349208,23716828.3067659,1.03683681548201,
2025-02-06,135332012.424672,72868743.3715782,661,0.0285661119227832,12503878.8631127,45237701.2048614,85372622.2346909,0.0727002227834955,0.0830702598079233,0.0778852412957094,-0.01220195,0.02865615,0.0082271,3.47433410509353,24751183.7799832,23869420.9733722,1.03694110584394,
2025-02-07,134415276.797032,73203285.3433151,660,0.0406407487009524,7838761.23729878,40840655.340487,81042046.5806139,0.0809816724599223,0.0762421024300022,0.0786118874449623,0.0151329,0.07350735,0.044320125,3.4215564000798,24437537.8441686,23564665.632934,1.03704156998581,
2025-02-08,131444005.171375,72917483.0104012,656,0.054453007231829,7385601.77132076,39909425.6665353,80303084.7817219,0.077531699143976,0.0829255129587507,0.0802286060513633,0.0531732,-0.00963235,0.021770425,3.43919071022839,24316967.1484326,23446578.4720559,1.03712220430857,
2025-02-09,132105679.484285,72597870.5765773,654,0.0937698402460034,1204931.14230431,33535261.6828424,73802801.7188816,0.0707404463151274,0.0784473880656852,0.0745939171904063,0.03699275,0.05953515,0.04826395,3.81251453999079,21997116.55478,21207688.0531307,1.03722369452397,
2025-02-10,134282267.39512,71596034.4306935,649,0.11416499495225,475256.447042919,32695961.11348,72071290.8777364,0.0781615163993095,0.0743583071903282,0.0762599117948188,0.048837,0.06728775,0.058062375,3.92536606485277,20710546.2905318,19965113.2519069,1.03733677987295,
2025-02-11,136086071.786901,71098881.9671592,648,0.105469501760473,909602.754995793,32777308.1231613,72008484.722155,0.0704637879691956,0.0718414351307253,0.0711526115499604,0.0089498,0.03234265,0.020646225,3.67020574476438,19996532.2443854,19274925.0726324,1.03743761228818,
2025-02-12,134906072.023483,71237398.2683787,649,0.0926782414267969,909602.754995793,32842882.5090901,72147001.0233745,0.0594133205192935,0.0646073653062993,0.0620103429127964,0.0653642,0.04072305,0.053043625,3.59343236273814,20419683.1919309,19680559.6014938,1.03755602510312,
2025-02-13,136318527.037827,71333944.68367,651,0.119694364535316,132444.665938531,31663380.0927909,71466389.3496085,0.0643853076892689,0.0578478573821835,0.0611165825357262,0.07506955,0.05446165,0.0647656,4.9465112399859,19294355.7341866,18594075.8828252,1.03766144958074,
2025-02-14,131983658.394057,68758386.9830706,648,0.0901899415415082,104842.674291778,31228485.7561542,68863229.6573623,0.06406771567767,0.0597025693332545,0.0618851425054623,0.05954975,0.06096595,0.06025785,7.62255099777049,18779140.1330552,18094188.6129441,1.0378547794965,
2025-02-15,130133772.274658,67574376.4338324,650,0.0572163909697617,4690854.1396864,35330489.8514978,72265230.5735188,0.0640840756117856,0.0571974609599873,0.0606407682858865,0.03303615,0.0258639,0.029450025,7.56863279990612,18916753.2243475,18223156.8538798,1.03806126326131,
2025-02-16,129497648.10712,67601252.1901546,649,0.0628499391350309,4399571.23106843,34876372.6408494,72000823.4212231,0.0622507252459493,0.0576434937226293,0.0599471094842893,0.04956335,0.02690415,0.03823375,7.44711658613213,19227638.7182402,18518519.7065547,1.03829242417441,
2025-02-17,129239489.659411,67644477.2886352,649,0.0707556152773535,3624413.74077567,34223893.4705753,71268891.0294108,0.0625229959824261,0.0558006897550372,0.0591618428687316,0.07029535,0.05345425,0.0618748,7.88945050280436,18917219.2314097,18216540.1666511,1.03846389371135,
2025-02-18,127481286.889195,67345948.8634018,648,0.0767815276912136,2610926.28117347,33265028.7876056,69956875.1445753,0.0651674258537438,0.0584826638911994,0.0618250448724716,0.0313462,0.1076312,0.0694887,9.05755403163513,18982347.1720746,18273348.4468972,1.03879960628112,
2025-02-19,127319028.324344,66825748.0973426,647,0.0563481112335432,4899659.26944812,35475105.1704745,71725407.3667907,0.0631190837185434,0.0585709091102565,0.0608449964143999,0.0562903,0.08666925,0.071479775,8.97119441026285,19168888.9746749,18449892.7865939,1.03897020955067,
2025-02-20,129039027.808375,66892855.0161391,645,0.0621518646429278,2609770.94322205,31810174.4902012,69502625.9593612,0.06460356415565,0.058022489170391,0.0613130266630205,0.0431649,0.04757775,0.045371325,8.94568021335629,19231934.0152981,18505279.5091377,1.03926741586376,
2025-02-21,130224596.198233,67597380.7670775,645,0.0619593810696781,5553439.91086446,34401259.0115946,73150820.6779419,0.0662156800658945,0.0595629234505579,0.0628893017582262,0.0526549,0.0084388,0.03054685,9.06406815494824,18981480.4752972,18259792.4180162,1.03952334400959,
2025-02-22,130001168.403114,68116702.2001754,648,0.0759060841343617,2170714.92958128,30931784.4511816,70287417.1297567,0.0628095838140608,0.0642309416950875,0.0635202627545741,0.0191114,0.06855795,0.043834675,9.94186454062553,17334544.480876,16671710.3600118,1.03975801561753,
2025-02-23,131469749.680047,67986454.4323626,651,0.0565857977301681,5392297.11100509,34149278.2271326,73378751.5433677,0.065903990492715,0.0663751257418981,0.0661395581173066,0.05013275,0.03186085,0.0409968,9.54128894248227,18039815.6759482,17346567.4999278,1.03996457374194,
2025-02-24,129137071.244309,68520003.3233349,652,0.0565817724314412,5078542.2988167,33763121.0648646,73598545.6221516,0.0636093505062072,0.0603437596370627,0.061976555071635,0.0406318,0.02175765,0.031194725,8.07588611128048,18377426.5554573,17670934.1857018,1.03998047654589,
2025-02-25,117548866.603542,66669001.7890086,648,0.0397215708558957,4734140.42417237,33400079.6592812,71403142.2131809,0.0607487220313664,0.0617626627523804,0.0612556923918734,-0.000751900000000002,0.0606995,0.0299738,6.19121683219242,18726531.1529626,18003961.8624459,1.04013390475037,
2025-02-26,115714166.818476,65363517.0249464,641,0.0316671768957926,8123262.27249533,36638205.0476018,73486779.2974418,0.0686759535143854,0.0597959172262889,0.0642359353703372,0.0415954,0.0712699,0.05643265,6.25243123184538,18545508.4222314,17827388.1863233,1.04028185331483,
2025-02-27,110156616.673285,64650966.7702183,634,0.0289602235151342,8123262.27249533,36685898.1504215,72774229.0427136,0.0718328183873426,0.058175458140134,0.0650041382637383,0.0859283,0.066138,0.07603315,6.64359354633984,18333100.6635322,17620222.6930893,1.04045794328823,
2025-02-28,96055726.8044919,58809206.2099781,624,0.00295450947642363,14729421.6209749,42949792.7315745,73538627.830953,0.0626970606098582,0.0577840735869283,0.0602405670983932,0.0239586,0.0678608,0.0459097,7.74412522744306,18003308.6665351,17299502.3465208,1.04068361655246,
2025-03-01,98613625.3234306,54545849.3160505,618,0.000552366222956646,28397126.073845,55964635.9566969,82942975.3898955,0.0589238878191403,0.0530464734888982,0.0559851806540192,0.01044995,-0.025477,-0.007513525,7.53115862618026,18511591.291154,17784519.8086113,1.04088226673349,
2025-03-02,103702523.600813,54394069.6430283,623,0.000423852940333567,30938173.9930456,58578611.2419745,85332243.6360739,0.0572787983132313,0.0542806612222458,0.0557797297677385,0.0565604,-0.0246229,0.01596875,7.41679916120121,18797893.6949845,18056142.7664887,1.04108025385535,
2025-03-03,109075726.223611,54610792.7223686,626,0.000719980029846976,29135923.9465583,56917038.5114731,83746716.6689269,0.0580988100398736,0.054562139800588,0.0563304749202308,0.0105777,0.00198925,0.006283475,5.9324458622057,18727469.65046,17984240.9225847,1.04132666655627,
2025-03-04,102137026.144212,54662495.6397675,628,0.00128641296038185,24499721.2802043,52495439.7321842,79162216.9199718,0.0570162577302978,0.0583680688578923,0.057692163294095,-0.0287109,-0.0017885,-0.0152497,3.83431321818427,18699840.5817372,17955133.9975905,1.04147596917108,
2025-03-05,109424137.588068,56076532.3505265,630,0.0016814523437352,22983509.1975145,50809544.3690306,79060041.548041,0.0583416842800925,0.054684680790492,0.0565131825352923,0.0587723,0.04329995,0.051036125,3.80416304262752,18849056.1560586,18096935.6661689,1.04156065445354,
2025-03-06,113635935.254477,57091513.9279293,635,0.0020075842216995,23198000.8092067,51170331.4767392,80289514.737136,0.0603301338059407,0.0558118699560024,0.0580710018809716,0.01012145,0.06119955,0.0356605,3.79544644080133,18894183.161538,18138699.089549,1.04165039996855,
2025-03-07,110127008.012712,56673439.2096905,639,0.00224390268319137,22030554.3314162,50101744.5092235,78703993.5411068,0.0563333788881457,0.0551019543098071,0.0557176665989764,0.0220022,-0.000448950000000001,0.010776625,3.8722703060611,18519925.3713795,17779240.1534453,1.04166011660462,
